,smiles,docking_score
295,O=C1CCOc2cc(OCc3ccc(Cl)cc3)ccc12,-8.86749
296,O=C(O)C1=Cc2cc(Br)ccc2CC1=O,-8.865969999999999
297,CC1=CCN(CCc2ccccc2)CC1,-8.865639999999999
298,O=S(=O)(Nc1nc(c2ccc(Cl)cc2)cs1)C(F)(F)F,-8.86532
299,N#Cc1cccc(COc2ccc3c(c2)CCCC3=O)c1,-8.86417
300,NCc1ccc(OCc2ccccc2)cc1,-8.86392
301,O=C1CCCc2cc(OCc3ccc(Br)cc3)ccc12,-8.8578
302,O=C(Nc1ccc(O)cc1)c1coc2ccccc2c1=O,-8.856580000000001
303,N[C@H]1C[C@H]1c1cccc(NC(=O)c2ccccc2)c1,-8.85592
304,C#CCNC1CCc2c(OCc3ccc(C)cc3)cccc12,-8.85485
305,O=c1oc2cc(OCc3ccccc3)ccc2s1,-8.8523
306,O=C1CCCc2cc(OCc3ccccc3)ccc12,-8.851280000000001
307,FC(F)(F)c1ccc(CN[C@H]2CC2c2ccccc2)nc1,-8.84955
308,c1ccc(C2C[C@@H]2NCc2cnc3ccccc3c2)cc1,-8.83814
309,O=c1ccoc2cc(OCc3cccc(Cl)c3)ccc12,-8.8368
310,COc1cccc(c2csc(NN=C3CCCCCC3)n2)c1,-8.83638
311,C#CCCCCOc1ccc2cc(NC(=O)C)c(=O)oc2c1,-8.83358
312,Clc1cccc(COc2ccc3c(c2)OCO3)c1,-8.828330000000001
313,c1ccc2cc(c3csc(NN=C4CCCC4)n3)ccc2c1,-8.82734
314,N#Cc1ccc(COc2ccc3c(c2)CCCC3=O)cc1,-8.82686
315,NC1CCC(NC2CC2c2ccc(C(F)(F)F)cc2)CC1,-8.82439
316,CC(=O)c1cccc(OCc2cccc(Cl)c2)c1,-8.82431
317,N[C@H]1CC[C@H](N[C@@H]2[C@H]3Cc4ccccc4[C@@H]23)CC1,-8.82258
318,O=C(Nc1ccccc1)c1ccc2[nH]ncc2c1,-8.82211
319,CC(=O)c1ccc(OCc2ccccc2Cl)cc1,-8.82189
320,O=c1ccc2cc3c4c(oc3cc2o1)CC4,-8.82179
321,O=C1CCc2cc(OCc3ccccc3)ccc2N1,-8.81598
322,C#CCCCOc1ccc2cc(C(=O)O)c(=O)oc2c1,-8.81425
323,O=C1COc2cc(OCCc3ccccc3)ccc12,-8.81029
324,O=c1ccoc2cccc(OCc3ccccc3)c12,-8.80852
325,C#CCCCCOc1ccc2c(c1)NC(=O)CC2,-8.80141
326,O=C1CC(O)Oc2cccc(OCc3ccc(Br)cc3)c12,-8.79908
327,O=c1c(O)c(c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,-8.797830000000001
328,O=Cc1cccc(OCc2ccccc2)c1,-8.79668
329,c1ccc(C2C[C@@H]2NCc2ccc3[nH]ccc3c2)cc1,-8.79086
330,Nc1ccc(OCc2cccc(F)c2)cc1,-8.78967
331,O=C(O)C1=Cc2cc(Cl)ccc2CC1=O,-8.789530000000001
332,CC(=O)c1c(O)cccc1OCc1cccc(Br)c1,-8.788680000000001
333,N[C@H]1CC[C@H](N[C@H]2[C@H]3Cc4ccccc4[C@@H]23)CC1,-8.788110000000001
334,C#CCNC1CCc2c(OCc3ccccc3)cccc12,-8.78471
335,Nc1nnc(NCc2c(Cl)cccc2Oc2ccccc2)[nH]1,-8.7842
