,smiles,ic50
919,O=C1CCc2ccc(OCCCN3CCN(Cc4ccccc4)CC3)cc2N1,6600.0
920,O=[N+]([O-])/C=C/c1cccc(OCc2ccc(C(F)(F)F)cc2)c1,6600.0
921,O=[N+]([O-])/C=C/c1cccc(OCc2cccc(Br)c2)c1,6630.0
922,CCOC(=O)c1csc(N/N=C(\C)c2ccncc2)n1,6630.0
923,Cc1ccc2oc(=O)c(-c3cccnc3)cc2c1,6670.0
924,NNC(N)=O,6700.0
925,Cc1ccc([C@@]2(F)C[C@H]2N)cc1,6700.0
926,COn1c(-c2cccs2)cc2cc3c(cc21)C(=O)NC3=O,6700.0
927,C#CCN(Cc1ccc(O)c2ncccc12)C(C#N)CCC1CCN(Cc2ccccc2)CC1,6700.0
928,Cc1c(C)c2ccc(OCc3ccc(Cl)cc3)cc2oc1=O,6770.0
929,CCCCCCCC1OC(=O)c2cc(N3N=C(C)CC3=O)ccc21,6780.0
930,CC(C)N1CCN(CCCCCCOc2ccc3c(c2)NC(=O)CC3)CC1,6800.0
931,CC[C@@]1(N)C[C@H]1c1ccccc1,6800.0
932,O=c1c(/C=N/c2ccccc2O)coc2ccccc12,6810.0
933,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1,6830.0
934,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1,6830.0
935,CN(C)c1ccc(/C=C2\SC(=O)N(CCN)C2=O)cc1,6880.0
936,COc1cc2sn(CCCN(C)Cc3ccccc3)c(=O)c2cc1OC,6900.0
937,O=C1CCc2ccc(OCCCCN3CCN(c4ccccn4)CC3)cc2N1,6900.0
938,C/C(=N\Nc1nc(C)cs1)c1cccnc1,6910.0
939,N#Cc1cc2cc(-c3ccccc3)n(O)c2cc1C#N,6920.0
940,O=C1Nc2cc(CCc3ccccc3)ccc2C1=O,6930.0
941,C/C(=N\Nc1nc(-c2ccc3ccccc3c2)cs1)C1CCCCC1,6950.0
942,C=CCC/C(C)=N\Nc1nc(-c2ccccc2)c(C)s1,6970.0
943,CC1CCC(=NNc2nc(-c3ccc(C#N)cc3)cs2)CC1,6994.0
944,C#CCN(C)[C@H](C)Cc1ccc(OCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,7000.0
945,C#CCNC1CCc2c(OCc3cccc(Cl)c3)cccc21,7000.0
946,COc1ccc(CN[C@H]2CC2c2ccccc2)c(F)c1,7000.0
947,CCOc1ccc2cc(C(=O)/C=C/c3c(/C=C/c4ccc(OC)cc4)cc(OC)cc3OC)c(=O)oc2c1,7070.0
948,Cc1sc(NN=C2CCCCCCC2)nc1-c1ccccc1,7070.0
949,CN(C)c1ccc(O)c(CNc2ccc(/C=C/c3cc(O)cc(O)c3)cc2)c1,7080.0
950,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccc(N(C)C)cc1,7100.0
951,COc1ccccc1CN(C)CCCCn1sc2cc(OC)c(OC)cc2c1=O,7100.0
952,CSC1=NC(=O)/C(=C/c2c[nH]c3ccc(Br)cc23)N1,7133.0
953,Cc1ccc(O)c(/N=C/c2coc3ccc(Br)cc3c2=O)c1,7140.0
954,CCCCC/C(CC)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,7150.0
955,Clc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,7160.0
956,N#Cc1ccc(SCCc2ccccc2)cc1C#N,7190.0
957,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,7220.0
958,C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc(C#N)cc2)cs1,7220.0
959,C#CCNC1CCc2c(OCc3ccc(F)c(F)c3)cccc21,7220.0
960,Fc1ccc(-c2csc(NN=C3CCCCCC3)n2)c(F)c1,7229.0
961,Cc1cc(=O)oc2cc3oc4ccccc4c3cc12,7240.0
962,CCCCC1OC(=O)c2cc(-n3nc(C(F)(F)F)cc3O)ccc21,7240.0
963,O=C(CN1CCCCC1)N1N=C(c2ccc(Cl)cc2)CC1c1ccccc1O,7250.0
964,Cc1ccc2occ(/C=N/c3cc([N+](=O)[O-])ccc3O)c(=O)c2c1,7270.0
965,CC[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCCn1c2ccccc2c2c[n+](CC)ccc21,7300.0
966,Cc1ccc(CCOc2ccc3c(c2)C(=O)OC3)cc1,7330.0
967,Cc1ccc2occ(/C=N/c3ncccc3O)c(=O)c2c1,7350.0
968,O=C1CCc2ccc(OCCCCN3CCN(Cc4ccccc4)CC3)cc2N1,7400.0
969,CC1(C)CCc2cc(CN[C@H]3CC3c3ccccc3)ccc2O1,7400.0
970,O=c1c(/C=N/c2ncccc2O)coc2ccccc12,7410.0
971,COc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,7509.0
972,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(Cl)cc1Cl,7530.0
973,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1nccs1,7550.0
974,O=C(/C=C/c1ccc(C(F)(F)F)cc1)c1ccc(Cl)s1,7560.0
975,O=[N+]([O-])/C=C/c1cccc(OCc2ccc(Cl)cc2)c1,7590.0
976,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)C1CCCCC1,7650.0
977,O=C1Cc2cc(OC(=O)c3cccc(Cl)c3)ccc2O1,7660.0
978,Cc1cc2cc(NC(=O)/C=C/c3cccc(Cl)c3)ccc2[nH]1,7670.0
979,CCN(CC)CCCCOc1ccc2c(c1)NC(=O)CC2,7700.0
980,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4cccc(Cl)c4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,7730.0
981,C#CCNC1CCc2c(OCc3ccc(F)cc3)cccc21,7800.0
982,CC1=NN(C(=O)CN2CCCCC2)C(c2cc(Br)cc(Br)c2O)C1,7800.0
983,c1ccc(-c2csc(NN=C3CCCC3)n2)cc1,7883.0
984,CN(C)c1ccc(/N=N/c2ccccn2)cc1,7900.0
985,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1OC,7900.0
986,O=C1CCc2ccc(OCc3cccc(Br)c3)cc2N1,7980.0
987,O=C1CCc2ccc(OCc3ccc(Br)cc3)cc2N1,7980.0
988,CN1C(=N)NC(=O)/C1=C\c1c[nH]c2ccc(Br)cc12,8000.0
989,O=c1c2cc(O)ccc2oc2cc(O)cc(O)c12,8000.0
990,O=C(CN1CCCCC1)N1N=C(c2ccc(F)cc2)CC1c1ccccc1O,8020.0
991,O=C1NC(=O)c2cc(Sc3ccccc3)ccc21,8030.0
992,Cc1ccc2oc(=O)c(-c3cccs3)cc2c1,8090.0
993,Nc1ncccc1CN[C@H]1CC1c1ccccc1,8100.0
994,COc1cc(C)c(CN[C@H]2CC2c2ccccc2)cc1C,8100.0
995,Cc1ccc(-c2csc(NN=C3CCC(C)CC3)n2)cc1,8109.0
996,Brc1ccccc1-c1cc2ccccc2o1,8120.0
997,CCN(CCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1OC,8170.0
998,CCc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3-c3ccccc3)N(C)S(=O)(=O)c3ccccc3-4)cc2)cc1,8180.0
999,COc1cc(/C=C/c2ccc(NCc3cc(N(C)C)ccc3O)cc2)cc(OC)c1,8190.0
1000,CC(C)N1CCN(CCCCCOc2ccc3c(c2)NC(=O)CC3)CC1,8200.0
1001,CCN(CCCCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1,8200.0
1002,Cn1c(=O)c2c(nc(COc3ccc(F)cc3)n2C)n(C)c1=O,8220.0
1003,Cn1c(=O)c2c(nc(SCc3ccccc3)n2C)n(C)c1=O,8220.0
1004,CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2,8260.0
1005,Cc1sc(N/N=C/c2ccncc2)nc1-c1ccccc1,8290.0
1006,C#CCNC1CCc2c(OCCOc3cccc(NC(C)=O)c3)cccc21,8300.0
1007,N[C@@]1(Cc2ccccc2)C[C@@H]1c1ccccc1,8310.0
1008,COc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1O,8340.0
1009,CC1=NN(C(=O)CN2CCC(=O)CC2)C(c2cc(Br)cc(Br)c2O)C1,8380.0
1010,CCN(CC)CCCOc1ccc2c(c1)NC(=O)CC2,8400.0
1011,O=C1CCc2ccc(OCCCCCN3CCCCC3)cc2N1,8400.0
1012,O=c1oc2ccc(C(F)(F)F)cc2cc1CN1CCCC1,8460.0
1013,Cn1c(=O)c2c(nc(SCCc3ccc(Cl)cc3)n2C)n(C)c1=O,8460.0
1014,C1=Nc2ccccc2C1CN[C@H]1CC1c1ccccc1,8500.0
1015,COc1cc(O)c2c(=O)c3c(O)c(O)ccc3oc2c1,8500.0
1016,N#Cc1ccc(Sc2ccc(Br)cc2)cc1,8520.0
1017,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(C(F)(F)F)cc1,8540.0
1018,CCCCCCCC1OC(=O)c2cc(-n3nc(C(F)(F)F)cc3O)ccc21,8570.0
1019,O=C1CCc2ccc(OCCCN3CCc4ccccc4C3)cc2N1,8600.0
1020,NCCCCCCNCC(N)=O,8600.0
1021,Cc1sc(N/N=C/c2ccc3c(c2)OCO3)nc1-c1ccccc1,8630.0
1022,C(=N/Nc1nc(-c2ccc3ccccc3c2)cs1)\c1ccncc1,8670.0
1023,Nc1ccc(NCc2ccccn2)cc1,8700.0
1024,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,8700.0
1025,O=[N+]([O-])/C=C/c1cccc(OCc2cccc(C(F)(F)F)c2)c1,8780.0
1026,COc1cc(NC(=O)c2ccc3[nH]ncc3c2)ccc1Cl,8790.0
1027,C#CCN(CCCCCOc1ccc2c(c1)NC(=O)CC2)Cc1ccccc1,8900.0
1028,N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccc(O)c3ncccc23)cc1,8900.0
1029,COc1cc2sn(CCCCN(C)Cc3ccccc3)c(=O)c2cc1OC,8900.0
1030,NC1CCC(N[C@H]2C[C@@H]2c2ccc(-c3ccc4cn[nH]c4c3)cc2)CC1,8930.0
1031,C/C(=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1nccs1,8970.0
1032,O=C(/C=C/c1ccc(F)c(Br)c1)c1ccc[nH]1,8980.0
1033,O=C1NC(=O)c2cc(OC/C=C/c3ccccc3)ccc21,8990.0
1034,Fc1ccc(CN[C@H]2CC2c2ccc(Oc3ccccc3)cc2)cc1,9000.0
1035,C#CCN(CCCOc1ccc2c(c1)NC(=O)CC2)Cc1ccccc1,9000.0
1036,C#CCN(C)CCc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,9003.0
1037,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4cccc(F)c4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,9020.0
1038,N#Cc1ccc(SCc2ccccc2)cc1C#N,9020.0
1039,C#CCN(C)[C@H](C)Cc1ccc(OCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1,9050.0
1040,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,9100.0
1041,OCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,9100.0
1042,C#CCNC1CCc2c(OCCc3ccccc3)cccc21,9100.0
1043,Fc1ccc(-c2csc(N/N=C\c3ccco3)n2)c(F)c1,9110.0
1044,Cc1ccc(C2CC(c3ccc(O)cc3)=NN2C)cc1,9130.0
1045,Cc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3-c3ccccc3)N(C)S(=O)(=O)c3ccccc3-4)cc2)c(C)c1,9150.0
1046,O=C1/C(=C/c2ccc(OCCCN3CCCCC3)cc2)Cc2cc(F)ccc21,9178.0
1047,O=c1ccc2ccc(OCCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,9180.0
1048,Cc1sc(N/N=C/c2cc3ccccc3oc2=O)nc1-c1ccccc1,9180.0
1049,O=C(/C=C/c1ccccc1C(F)(F)F)Nc1ccc(O)cc1,9220.0
1050,O=C1OCc2cc(OCc3ccc(C(F)(F)F)cc3)ccc21,9240.0
1051,C#CCN(CCCCOc1ccc2c(c1)NC(=O)CC2)Cc1ccccc1,9300.0
1052,C#CCNC1CCc2c(OCCc3cccc(NC(=O)c4ccc(Cl)cc4)c3)cccc21,9330.0
1053,CS(=O)(=O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,9330.0
1054,Cc1ccc(COc2cccc(/C=C/[N+](=O)[O-])c2)cc1,9360.0
1055,CC(C)N1CCN(CCCOc2ccc3c(c2)NC(=O)CC3)CC1,9400.0
1056,Cn1c(=O)c2c(nc(SC3CCCC3)n2C)n(C)c1=O,9400.0
1057,COc1ccccc1CN(C)CCCn1sc2cc(OC)c(OC)cc2c1=O,9400.0
1058,O=C1CCc2ccc(OCCCCCCN3CCCCC3)cc2N1,9400.0
1059,C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3ccccc3F)ccc21,9430.0
1060,O=C1Nc2ccc(Oc3ccccc3)cc2C1=O,9440.0
1061,COc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1OC,9450.0
1062,O=C1CCc2ccc(OCCCCN3CCCCC3)cc2N1,9500.0
1063,Cn1nccc1-c1cncc(S(=O)(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)c1,9500.0
1064,O=C(CN1CCCCC1)N1N=C(c2ccccc2)CC1c1ccccc1O,9510.0
1065,Cc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,9549.93
1066,C#CCNC1CCc2c(OCc3cccc(Br)c3)cccc21,9550.0
1067,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccnc3)cc2)nc2ccccc21,9586.0
1068,O=C1CCc2ccc(OCCCN3CCC(N4CCCC4)CC3)cc2N1,9600.0
1069,CCN(CCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1OC,9600.0
1070,COc1ccc(C2=NN(C(=O)CN3CCCCC3)C(c3cc(Cl)ccc3O)C2)cc1,9650.0
1071,O=C(Cl)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,9670.0
1072,COc1ccc2cc(-c3c[nH]c4ccccc34)c(=O)oc2c1,9670.0
1073,COc1ccccc1CN[C@H]1C[C@@H]1c1ccccc1,9700.0
1074,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(F)cc1,9700.0
1075,O=c1oc2cc(O)ccc2s1,9770.0
1076,Cc1cc2cc(NC(=O)c3ccc(Cl)c(Cl)c3)ccc2[nH]1,9790.0
1077,Cc1cccc(C)c1NC(=O)c1cc2ccccc2oc1=O,9790.0
1078,O=c1c(/C=N/c2ncccc2O)coc2ccc(Br)cc12,9810.0
1079,COc1cc2c3c(c1)C(O)c1ccccc1C3NCC2,9810.0
1080,N#Cc1ccc(SC2CCCCC2)cc1,9870.0
1081,CCN(CCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1,9900.0
1082,[2H]C([2H])(C#C)N[C@@H]1c2ccccc2C[C@H]1F,9900.0
1083,CCN(CCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1N(C)C,9900.0
1084,CC1=C(/C=N/Nc2nc(-c3cccc([N+](=O)[O-])c3)cs2)C(C)(C)CC=C1,9930.0
1085,O=C(O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,9970.0
1086,COc1ccc(C(=O)/C=C/c2ccc(Cl)s2)c(O)c1,9990.0
1087,O=C(NCc1ccc(Cl)c(Cl)c1)c1ccc2[nH]ncc2c1,10000.0
1088,O=C(Nc1ccc(F)c(Cl)c1)c1ccc2[nH]ncc2c1,10000.0
1089,COC(=O)c1cc2cc(OCCc3ccc(Cl)cc3)ccc2oc1=O,10000.0
1090,C#CCn1c(=O)c2c(ncn2C)n(C)c1=O,10000.0
1091,Cn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(c3ccccc3)CC2)n(C)c1=O,10000.0
1092,COC(=O)c1cc2cc(OCc3cccc(Cl)c3)ccc2oc1=O,10000.0
1093,Cn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(c3ccc(Cl)cc3)CC2)n(C)c1=O,10000.0
1094,COc1ccc(CN[C@@H](C)C(N)=O)cc1,10000.0
1095,C#CCCCCOc1ccc2cc(-c3ccc(OC)cc3)c(=O)oc2c1,10000.0
1096,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2[nH]ncc2c1,10000.0
1097,O=C(Nc1ccccc1)c1ccc2[nH]ncc2c1,10000.0
1098,COc1ccc(NC(=O)c2ccc3[nH]ncc3c2)cc1Cl,10000.0
1099,Cc1c(C#N)c(=O)oc2cc(OCc3ccccc3Br)ccc12,10000.0
1100,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc2[nH]ncc2c1,10000.0
1101,Cn1c(=O)c2c(cc(/C=C/c3ccc(Cl)cc3)n2C)n(C)c1=O,10000.0
1102,C[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN[C@@H]1C[C@H]1c1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O,10000.0
1103,O=C(Nc1cc(Cl)cc(Cl)c1)c1ccc2[nH]ncc2c1,10000.0
1104,Cc1nccn1-c1ccc2nc(-c3ccccc3)ncc2c1,10000.0
1105,COc1ccc2c3ccnc(Cl)c3n(CC#N)c2c1,10000.0
1106,C#CCCCOc1cccc2cc(C(=O)OC)c(=O)oc12,10000.0
1107,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,10000.0
1108,C#CCCCOc1ccc2cc(C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)c(=O)oc2c1,10000.0
1109,Cn1c(=O)c2c(nc3n2CCCN3Cc2cccc(Cl)c2)n(C)c1=O,10000.0
1110,O=C(Nc1ccc2[nH]ncc2c1)c1c(F)cccc1Cl,10000.0
1111,Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21,10000.0
1112,c1cn(-c2ccc3nc(-c4ccc5c(c4)OCO5)ccc3c2)cn1,10000.0
1113,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(Cl)c(Cl)c2)n(C)c1=O,10000.0
1114,CCn1c(=O)c2c(nc3n2CCCN3CCc2ccccc2OC)n(CC)c1=O,10000.0
1115,Cn1c(=O)c2c(cc(/C=C/c3ccc(C(F)(F)F)cc3)n2C)n(C)c1=O,10000.0
1116,Cc1cc(=O)oc2cc(OCCN3CCN(Cc4ccc(Br)cc4)CC3)ccc12,10000.0
1117,NCCc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,10000.0
1118,NCCc1ccc(-c2cccc(Cl)c2)cc1,10000.0
1119,Cn1c(=O)c2c(nc3n2CCCN3c2ccc(Cl)cc2)n(C)c1=O,10000.0
1120,COc1ccccc1-c1ccc2cc(-n3ccnc3)ccc2n1,10000.0
1121,Cn1ccc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc21,10000.0
1122,C#CCNCCOc1ccc2ccc(=O)oc2c1,10000.0
1123,C#CCCCOc1ccc2cc(C(=O)c3ccc(OC)cc3)c(=O)oc2c1,10000.0
1124,C#CCCCCOc1ccc2oc(=O)c(NC(C)=O)cc2c1,10000.0
1125,O=C(Nc1ccc(O)c(Cl)c1)c1ccc2[nH]ncc2c1,10000.0
1126,Cc1cn(-c2ccc3nc(-c4ccc5c(c4)OCO5)ncc3c2)cn1,10000.0
1127,CCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(OC)cc2)n(CC)c1=O,10000.0
1128,Fc1ccc(-c2ccc3cc(-n4ccnc4)ccc3n2)cc1,10000.0
1129,O=C(Nc1ccc(Cl)c(O)c1)c1ccc2cn[nH]c2c1,10000.0
1130,O=C1COC(c2ccc(/C=N/Nc3cccc(Cl)c3)cc2)=NN1,10000.0
1131,Cn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(Cc3ccccc3)CC2)n(C)c1=O,10000.0
1132,NCCc1ccc(-c2ccc(Cl)cc2)cc1,10000.0
1133,Cn1c(=O)c2c(nc3n2CCCN3Cc2cc(Cl)cc(Cl)c2)n(C)c1=O,10000.0
1134,COC(=O)c1cc2cc(OC/C=C(\C)CCC=C(C)C)ccc2oc1=O,10000.0
1135,C#CCCCCOc1ccc2cc(C(=O)c3ccc(OC)cc3)c(=O)oc2c1,10000.0
1136,Cn1c(=O)c2c(nc(/C=C/c3cccc(Cl)c3)n2C)n(C)c1=O,10000.0
1137,CCCn1c(=O)c2c(nc3n2CCCN3CCC(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)n(CCC)c1=O,10000.0
1138,Cn1c(=O)c2c(nc3n2CCCN3CCc2ccc(Cl)cc2)n(C)c1=O,10000.0
1139,CCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(OC)c(OC)c2)n(CC)c1=O,10000.0
1140,C#CCn1c(=O)c2c(nc3n2CCCN3c2ccc(C(C)C)cc2)n(C)c1=O,10000.0
1141,Cn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)n(C)c1=O,10000.0
1142,Fc1ccc(CN[C@H]2CC2c2ccccc2)cc1,10000.0
1143,NCCc1ccc(OCc2ccccc2F)cc1,10000.0
1144,Cn1c(=O)c2c(nc3n2CCCN3CCc2cccc(Cl)c2)n(C)c1=O,10000.0
1145,C#CCCCCOc1ccc2c(c1)NC(=O)CC2,10000.0
1146,Cn1ncc2cc(/C=N/c3ccc(Cl)c(Cl)c3)ccc21,10000.0
1147,COC(=O)c1cc2ccc(OC/C=C(\C)CCC=C(C)C)cc2oc1=O,10000.0
1148,Cn1c(=O)c2c(cc(OCc3ccc4ccccc4c3)n2C)n(C)c1=O,10000.0
1149,CC(=O)c1ccc(/C=C/c2cc3c(c(=O)n(C)c(=O)n3C)n2C)cc1,10000.0
1150,c1cn(-c2ccc3nc(-c4ccc5c(c4)OCO5)ncc3c2)cn1,10000.0
1151,Cn1c(=O)c2c(cc(/C=C/c3ccc(C#N)cc3)n2C)n(C)c1=O,10000.0
1152,NCCc1ccc(-c2ccc(F)cc2)cc1,10000.0
1153,O=C(Nc1ccc2cn[nH]c2c1)c1cnc(N2CCOCC2)c(Cl)c1,10000.0
1154,O=C(Nc1ccc(Cl)c(F)c1)c1ccc2[nH]ncc2c1,10000.0
1155,O=C(Nc1cc(Cl)cc(Cl)c1)c1ccc2cn[nH]c2c1,10000.0
1156,C[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCN[C@@H]1C[C@H]1c1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O,10000.0
1157,COc1ccc(-c2ccc(CCN)cc2)cc1,10000.0
1158,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(Cl)cc2)n(C)c1=O,10000.0
1159,Cc1cc(=O)oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc12,10000.0
1160,Cn1c(=O)c2c(nc3n2CCCN3c2ccc(Cl)c(Cl)c2)n(C)c1=O,10000.0
1161,Cn1cc(C(=O)Nc2ccc3[nH]ncc3c2)ccc1=O,10000.0
1162,c1cn(-c2ccc3nc(-c4ccc5c(c4)OCCO5)ncc3c2)cn1,10000.0
1163,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2nccn2c1,10000.0
1164,O=C(Nc1ccc(F)c(Cl)c1)c1ccc2cn[nH]c2c1,10000.0
1165,C#CCCCOc1ccc2cc(C(=O)O)c(=O)oc2c1,10000.0
1166,O=C(Nc1ccc(Cl)c(F)c1)c1ccc2cn[nH]c2c1,10000.0
1167,Cn1c(=O)c2c(c3cc(OCc4ccccc4)ccc3n2C)n(C)c1=O,10000.0
1168,Cn1c(=O)c2c(nc3n2CCCN3CCc2ccc(Cl)c(Cl)c2)n(C)c1=O,10000.0
1169,C#CCCCOc1ccc2oc(=O)c(C(=O)OC)cc2c1,10000.0
1170,COc1cccc(-c2ccc(CCN)cc2)c1,10000.0
1171,O=c1cc(C(F)(F)F)c2ccc(OCc3ccc(Br)cc3)cc2o1,10000.0
1172,C#CCn1c(=O)c2c(nc3n2CCCN3Cc2cccs2)n(C)c1=O,10000.0
1173,COc1ccc(NC(=O)c2ccc3[nH]ncc3c2)cc1OC,10000.0
1174,NC/C=C(/F)COc1cccc(C(F)(F)F)c1,10000.0
1175,N[C@]1(c2ccccc2)C[C@]1(F)c1ccccc1,10000.0
1176,CCn1c(=O)c2c(nc3n2CCCN3c2cccc(OC)c2)n(CC)c1=O,10000.0
1177,Cc1c(C#N)c(=O)oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc12,10000.0
1178,Cc1c(C#N)c(=O)oc2cc(OCCN3CCN(Cc4ccc(Br)cc4)CC3)ccc12,10000.0
1179,Cn1c(=O)c2c(cc(C#Cc3cccc(Cl)c3)n2C)n(C)c1=O,10000.0
1180,C#CCCCCOc1ccc2oc(=O)c(C(=O)OC)cc2c1,10000.0
1181,Cc1c(Cl)c(=O)oc2cc(OCCN3CCN(Cc4ccc(Br)cc4)CC3)ccc12,10000.0
1182,C#CCCCOc1ccc2cc(C(=O)Nc3ccc(F)cc3)c(=O)oc2c1,10000.0
1183,Cc1c(Cl)c(=O)oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc12,10000.0
1184,Clc1ccc(/N=C/c2ccc3[nH]ncc3c2)cc1Cl,10000.0
1185,CCn1c(=O)c2c(nc3n2CCCN3C2CCCCC2)n(CC)c1=O,10000.0
1186,O=c1cc(C(F)(F)F)c2ccc(OCCN3CCC(Cc4ccccc4)CC3)cc2o1,10000.0
1187,C#CCCCCOc1ccc2oc(=O)c(C(=O)c3ccc(OC)cc3)cc2c1,10000.0
1188,Cn1c(=O)c2c(nc(/C=C/c3ccc(Cl)cc3)n2C)n(C)c1=O,10000.0
1189,CCCn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)n(CCC)c1=O,10000.0
1190,C#CCn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2OC)n(C)c1=O,10000.0
1191,O=c1ccc2ccc(OCCN3CCC(Cc4ccccc4)CC3)cc2o1,10000.0
1192,COc1ccc(NC(=O)c2ccc3cn[nH]c3c2)cc1Cl,10000.0
1193,Cn1ncc2cc(C(=O)Nc3ccc(F)c(F)c3)ccc21,10000.0
1194,O=c1ccc2ccc(OCCN3CCN(Cc4ccc(Br)cc4)CC3)cc2o1,10000.0
1195,O=C(Nc1ccc2[nH]ncc2c1)c1cccc(Cl)c1Cl,10000.0
1196,NCCc1ccc(-c2cccc(F)c2)cc1,10000.0
1197,COc1cc(NC(=O)c2ccc3cn[nH]c3c2)ccc1Cl,10000.0
