,smiles,ic50
966,CC1CCC/C(=N/Nc2nc(-c3ccc(F)cc3)cs2)C1,410.0
967,Cc1c(C)c2ccc(NCc3ccccc3O)cc2oc1=O,413.0
968,COc1ccc(C(=O)/C=C/c2ccccc2OC)cc1,419.0
969,C[C@H]1CCC/C(=N/Nc2nc(-c3ccc(C#N)cc3)cs2)C1,420.0
970,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3ccc(Cl)cc3)cc1)-c1ccccc1S(=O)(=O)N2C,430.0
971,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(O)ccc2O)cc1,430.0
972,Cn1c(=O)c2c(nc(/C=C/c3ccc(Cl)cc3)n2C)n(C)c1=O,430.3
973,Cn1c(=O)c2c(cc(/C=C/c3ccc(C(F)(F)F)cc3)n2C)n(C)c1=O,431.5
974,O=C1COC(c2ccc(/N=C/c3ccc(Cl)cc3)cc2)=NN1,433.0
975,C/C(=N/Nc1nc(-c2ccc(C#N)cc2)cs1)c1ccncc1,435.91
976,COc1ccc(/C=C2\COc3cc(OCCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1,437.0
977,O=C(/C=C/c1cccc(Cl)c1)Oc1ccc2c(c1)CC(=O)O2,440.0
978,NCc1ccc(OCc2ccc(Cl)cc2)cc1,440.0
979,C#CCN(C)CC(=C)c1cccc(COc2ccc(OC)cc2)c1,440.0
980,O=C(/C=C/c1ccccc1)Nc1cccc(Br)c1,447.0
981,CN1C(=N)N(C)/C(=C/c2c[nH]c3cc(Br)ccc23)C1=O,447.0
982,Cc1ccc(C(=O)/C=C/c2cccc(Br)c2)o1,449.0
983,N#Cc1ccc(SCc2ccc(F)cc2)cc1,449.0
984,COc1ccc(C(=O)/C=C/c2ccc(OCc3ccccc3)cc2)cc1,450.0
985,COc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1,450.0
986,NC/C=C(/F)COc1ccc(Oc2ccccc2)cc1,450.0
987,O=C1NC(=S)N/C1=C\c1c[nH]c2cccc(Br)c12,450.0
988,CC1Oc2ccccc2C2CC(c3ccc(Cl)cc3)=NN2C1=O,452.0
989,NCc1ccc(OCc2ccc(F)cc2)cc1,452.0
990,O=C1NC(=O)c2cc(Sc3ccc(Cl)cc3)ccc21,457.0
991,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1OC,460.0
992,O=C(Nc1c(F)c(F)c(F)c(F)c1F)c1cc2ccccc2oc1=O,460.0
993,COc1ccc(C2=NN3C(=O)COc4c(Br)cc(Br)cc4C3C2)cc1,467.0
994,CS(=O)(=O)c1ccc(C(=O)/C=C/c2ccc(Cl)cc2)cc1,470.0
995,COc1cccc(/C=C/C(=O)Nc2nc3ccccc3c(=O)s2)c1,470.0
996,O=c1ccc2ccc(OCCN3CCC(Cc4ccccc4)CC3)cc2o1,470.0
997,COc1ccc(C(=O)/C=C/c2ccccc2)cc1,471.0
998,Cn1c(=O)c2c(nc([S+]([O-])CCc3ccc(Br)cc3)n2C)n(C)c1=O,471.0
999,COc1cccc(/C=C2\Cc3cc(O)ccc3C2=O)c1,471.0
1000,COc1ccc(/C=C2\COc3ccccc3C2=O)cc1O,476.51
1001,Clc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,477.0
1002,O=C1/C(=C/c2ccccc2)COc2ccccc21,479.7
1003,COc1ccc(-c2cc(=S)c3ccccc3o2)cc1,480.0
1004,Cn1c(=O)c2c(cc(/C=C/c3cccc(C(F)(F)F)c3)n2C)n(C)c1=O,480.0
1005,Cc1c(Cl)c(=O)oc2cc(/N=C/c3ccccc3O)ccc12,481.0
1006,Oc1nc(SCc2ccc(Cl)cc2)nc2ccccc12,482.0
1007,Fc1ccc(-c2csc(N/N=C\c3cccnc3)n2)cc1,482.16
1008,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,483.0
1009,Nc1cc(/C=C2\COc3ccccc3C2=O)ccc1O,483.88
1010,N#Cc1ccc(SCc2ccc(Br)cc2)cc1,484.0
1011,COc1cc(/C=C/C=C/C(=O)c2c(O)cccc2OC)ccc1O,486.35
1012,Cc1ccc(C(=O)/C=C/c2cccc(Cl)c2)o1,490.0
1013,CN1N=C(c2ccc(O)cc2O)CC1c1ccc(F)cc1,490.0
1014,NCC[C@H]1C[C@]1(F)c1ccccc1,490.0
1015,O=C1/C(=C/c2ccc(O)c([N+](=O)[O-])c2)COc2ccccc21,490.84
1016,COc1cccc(-c2csc(N/N=C/c3cccs3)n2)c1,493.83
1017,CC1CCN(C(=O)/C=C/c2ccc3c(c2)OCO3)CC1,497.0
1018,Cn1c(=O)c2c(nc(SCCCc3ccccc3)n2C)n(C)c1=O,500.0
1019,Cc1ccc(C2CC(=O)c3ccc(C)cc3O2)cc1,500.0
1020,Cc1ccccc1COC(=O)c1nn(-c2ccccc2)nc1N,500.0
1021,O=C(NC1CCCCC1)c1cc2ccccc2oc1=O,500.0
1022,O=C(/C=C/c1ccc(OCc2ccccc2)cc1)c1ccc(F)cc1,500.0
1023,COc1cc(/C=C/C=C/C(=O)c2ccccc2O)ccc1O,501.66
1024,O=C1COc2ccc(Cl)cc2C2CC(c3ccc(Cl)cc3)=NN12,504.0
1025,Cc1ccc(/C=N/c2ccc3c(C)cc(=O)oc3c2)c(O)c1,512.0
1026,Cc1ccc2occ(C(=O)Nc3ccc(O)cc3)c(=O)c2c1,512.6
1027,c1ccc(COc2ccc3c(c2)OCO3)cc1,513.0
1028,COc1ccc(/C=C2\COc3cc(OCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1,518.0
1029,C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)cc1,519.0
1030,C#CCN(C)[C@H](C)Cc1ccc(NCc2ncccc2C)cc1,520.0
1031,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)O[C@H]1c1ccc(Cl)c(Cl)c1,523.46
1032,O=C1c2ccccc2-c2nnc(-c3ccccc3[N+](=O)[O-])cc21,524.81
1033,O=C(/C=C/c1cccc(Cl)c1)c1ccccc1,529.0
1034,Fc1ccc(-c2csc(N/N=C\c3c[nH]c4ccccc34)n2)c(F)c1,529.48
1035,O=Cc1cccc(OCc2cccc(Br)c2)c1,530.0
1036,Cc1cc(=O)oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc12,530.0
1037,Cc1ccc([C@H]2CC(=O)c3ccc(C)cc3O2)cc1,530.0
1038,N#Cc1ccc(SCc2ccc(Cl)cc2)cc1,531.0
1039,O=C(/C=C/c1ccccc1)Nc1cccc(Cl)c1,532.0
1040,CN(CC(=O)O)[C@H](CC#N)Cc1ccc(OCc2ccccc2)cc1,532.0
1041,C#CCCCOc1ccc2cc(C(=O)c3ccc(OC)cc3)c(=O)oc2c1,535.0
1042,Cc1cc2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2oc1=O,540.0
1043,O=C1/C(=C/c2ccc(OCCCN3CCCCC3)cc2)Cc2cc(F)ccc21,541.0
1044,O=C1COC(c2ccc(/C=C/c3ccc(Cl)cc3)cc2)=NN1,542.0
1045,Cc1c(Cl)c(=O)oc2cc(NCc3ccccc3O)ccc12,542.0
1046,O=C(/C=C/c1ccc(Br)o1)c1ccc(F)cc1,543.0
1047,Cn1c(=O)c2c(cc(/C=C/c3ccc(C#N)cc3)n2C)n(C)c1=O,543.3
1048,Fc1ccc(-c2csc(N/N=C\c3ccncc3)n2)c(F)c1,548.85
1049,COc1ccc2c(c1)OC(c1ccc(C)cc1)CC2=O,550.0
1050,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(Cl)c(Cl)c1,550.0
1051,C#CCNC1CCc2c(OCc3cccc(C)c3)cccc21,550.0
1052,O=C(/C=C/c1cccc2c1OCO2)c1cccc(C(F)(F)F)c1,550.0
1053,O=C1COC(c2ccc(/C=N/c3cccc(Cl)c3)cc2)=NN1,551.0
1054,COc1cccc(-c2csc(N/N=C(\C)c3cccs3)n2)c1,551.38
1055,O=C1COC(c2ccc(/C=N/Nc3cccc(Cl)c3)cc2)=NN1,554.0
1056,COc1ccc2oc(=O)c(-c3ccc(Br)nn3)cc2c1,560.0
1057,Cc1cccc(COc2cccc(/C=C/[N+](=O)[O-])c2)c1,565.0
1058,O=c1[nH]c(SCc2ccc(F)cc2)nc2ccccc12,566.0
1059,CN(C)CCOc1cccc(/C=C2\COc3ccccc3C2=O)c1,571.0
1060,COc1ccc(/C=N/c2ccc3c(C)cc(=O)oc3c2)c(O)c1,571.0
1061,CC(=O)c1cc(OCc2cccc(Br)c2)ccc1O,576.0
1062,Fc1ccc(-c2csc(N/N=C\c3c[nH]c4ccccc34)n2)cc1,577.99
1063,Fc1ccc(COc2cccc(Br)c2)cc1,580.0
1064,O=C(/C=C/c1ccc(C(F)(F)F)cc1)Nc1ccccc1F,580.0
1065,O=C(Nc1c(F)c(F)nc(F)c1F)c1cc2ccccc2oc1=O,580.0
1066,COn1c(-c2ccc(C)cc2)cc2cc3c(cc21)C(=O)NC3=O,581.0
1067,Cn1c(=O)c2c(cc(OCc3ccc(Cl)c(C(F)(F)F)c3)n2C)n(C)c1=O,582.8
1068,O=C1COc2ccc(Cl)cc2C2CC(c3ccccc3F)=NN12,584.0
1069,CC(=O)c1ccc(/C=C/c2cc3c(c(=O)n(C)c(=O)n3C)n2C)cc1,586.7
1070,Cc1cc2ccc(OC/C=C/C3=CC(=O)C(C)(C)O3)cc2oc1=O,588.84
1071,Cc1ccc([C@@H]2CC(=O)c3ccc(C)cc3O2)cc1,590.0
1072,C#CCN(C)CC(=C)c1cccc(OCc2cccc(OC)c2)c1,590.0
1073,COc1ccccc1CN(C)CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1,590.0
1074,CCC[C@@]1(N)C[C@H]1c1ccccc1,600.0
1075,Cc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1,600.0
1076,N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccc(N3CCOCC3)cc2)cc1,600.0
1077,Cc1ccccc1-c1cc2c(nn1)-c1ccccc1C2=O,602.56
1078,Cn1c(=O)c2c(nc(OCCCc3ccccc3)n2C)n(C)c1=O,615.0
1079,Cc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)o1,616.0
1080,O=C1Nc2cc(/C=C/c3ccccc3)ccc2C1=O,617.0
1081,Cc1ccc(C(=O)/C=C/c2cccc(F)c2)o1,619.0
1082,NC/C=C(/F)COc1ccc(C(=O)NCc2ccccc2)cc1,620.0
1083,O=C1C[C@@H](c2ccccc2)Oc2cc(F)ccc21,620.0
1084,CC(=O)c1ccc(OCCCN2CCCC2)cc1O,620.0
1085,C#CCN(C)CC(=C)c1ccc(COc2ccccc2)cc1,620.0
1086,O=C1CCc2cc(OCc3cccc(Cl)c3)ccc2N1,620.0
1087,Cc1ccc2oc(=O)c(C(=O)Nc3ccc(O)cc3)cc2c1,621.7
1088,COc1ccccc1/C=C/C(=O)c1ccc(O)cc1,624.0
1089,Cn1c(=O)c2c(nc3n2CCCN3CCc2ccc(Cl)cc2)n(C)c1=O,624.0
1090,NCCc1ccc(-c2ccc(Cl)cc2)cc1,625.0
1091,CCCCCC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,626.0
1092,CC(=O)N1N=C(c2ccc(Cl)cc2)OC1c1ccc(Cl)c(Cl)c1,626.82
1093,CN(C)CCOC(=O)/C=C/c1ccc2occ(C(=O)Nc3ccccc3)c(=O)c2c1,630.0
1094,Cc1c(C)c2ccc(OC/C=C/C3=CC(=O)C(C)(C)O3)cc2oc1=O,630.96
1095,COc1ccc2oc(=O)c(-c3cccs3)cc2c1,633.55
1096,Cc1ccc2occ(/C=N/c3cc(Cl)ccc3O)c(=O)c2c1,634.0
1097,N#Cc1ccc(Sc2ccc(Br)cc2)cc1,637.0
1098,CN1c2c(nn(-c3ccc(/C=N/NC(=S)NCc4ccccc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,640.0
1099,COc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1,640.0
1100,Cn1c(=O)c2c(nc(COc3cccc(C(F)(F)F)c3)n2C)n(C)c1=O,641.0
1101,NC(=O)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,642.0
1102,N#Cc1ccc(OC/C=C/c2ccccc2)cc1C#N,642.0
1103,CC(C)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,650.0
1104,NNC/C(=C/F)c1ccccc1,650.0
1105,C#CCNC1CCc2c(OCc3cccc(Br)c3)cccc21,650.0
1106,CN1CCc2c(c3ccccc3n2CCCCCCCn2c3c(c4ccccc42)CN(C)CC3)C1,650.0
1107,O=C1C[C@H](c2ccccc2)Oc2cc(F)ccc21,650.0
1108,Cc1ccc2oc(=O)c(-c3cccc(O)c3)cc2c1,650.03
1109,Cc1ccc2oc(=O)c(-c3cccc(OC(=O)c4ccccc4)c3)cc2c1,651.1
1110,Fc1ccc(-c2csc(NN=C3CCCCC3)n2)c(F)c1,652.0
1111,Fc1ccc(-c2csc(N/N=C\c3ccco3)n2)cc1,652.8
1112,O=C(/C=C(O)/C=C/c1ccc(O)c(O)c1)c1ccccc1O,654.32
1113,C#CCN(C)[C@H](CF)CC(=C)C,664.0
1114,Fc1ccccc1-c1nc2ccc(N3CCCCC3)nc2o1,665.1
1115,O=C(/C=C/c1ccc2c(c1)OCO2)NC1CCCCC1,666.0
1116,Cn1c(=O)c2c(nc(OCc3cccc(Cl)c3)n2C)n(C)c1=O,666.0
1117,O=C(/C=C/c1ccccc1)c1cc(F)ccc1O,667.89
1118,O=C1CC(c2ccc(F)cc2)Oc2cc(F)ccc21,670.0
1119,COc1ccc2occ(C(=O)Nc3ccc(O)cc3)c(=O)c2c1,674.2
1120,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4ccccc4Cl)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,680.0
1121,CN1CCc2c(c3ccccc3n2CCCCCCCCn2c3c(c4ccccc42)CN(C)CC3)C1,690.0
1122,C#CCN(C)[C@H](C)Cc1ccc(OCCNc2c3c(nc4ccccc24)CCCC3)cc1,693.0
1123,O=c1[nH]c(SCc2ccc(C(F)(F)F)cc2)nc2ccccc12,700.0
1124,Cc1cc(C)cc(NC(=O)c2cc3ccccc3oc2=O)c1,700.0
1125,Cc1c(Cl)c(=O)oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,700.0
1126,COc1cc(O)c2c(c1)O/C(=C\c1ccc(N(C)C)cc1)C2=O,703.0
1127,Cc1ccc(C(=O)/C=C/c2ccc(Br)cc2)o1,707.0
1128,CC1CCCC/C1=N\Nc1nc(-c2ccccc2)cs1,710.0
1129,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,710.0
1130,O=C(/C=C/c1ccc(N2CCOCC2)cc1)c1ccc(OC(=O)N2CCCC2)cc1O,710.0
1131,O=C(/C=C/c1ccc(N2CCCC2)cc1)c1ccc(OC(=O)N2CCCC2)cc1O,710.0
1132,CC1CCCC/C1=N/Nc1nc(-c2ccccc2)cs1,711.23
1133,C[C@H](Cc1ccc(OCc2ccccc2Cl)cc1)N(C)CC(=O)O,713.0
1134,CC(=O)Oc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,714.1
1135,CC(C)=NNc1nc(-c2cccc([N+](=O)[O-])c2)cs1,716.0
1136,CN(C)CCOC(=O)/C=C/c1ccc2occ(C(=O)Nc3ccc(Cl)cc3)c(=O)c2c1,720.0
1137,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCC3)c(O)c1)CO2,722.0
1138,Cc1cc(=O)oc2cc(/N=C/c3ccccc3O)ccc12,723.0
1139,COc1ccc(/C=C/C=C/C(=O)c2cc(F)ccc2O)cc1,725.92
1140,Cc1ccc2cc(-c3ccc(Br)nn3)c(=O)oc2c1,750.0
1141,Cc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3-c3ccccc3)N(C)S(=O)(=O)c3ccccc3-4)cc2)c(C)c1,750.0
1142,CN(C)CCCCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1,756.0
1143,O=C1c2ccccc2-c2nnc(Cc3ccccc3)cc21,758.58
1144,Brc1cccc(COc2cccc(Br)c2)c1,760.0
1145,O=C(Nc1ccccc1)c1cc2ccccc2oc1=O,760.0
1146,Cc1cc2cc(NC(=O)c3cccc(Cl)c3)ccc2[nH]1,760.0
1147,O=C(Nc1cc2ccccc2oc1=O)c1ccccc1,760.0
1148,N#Cc1ccc(-c2csc(N/N=C\c3c[nH]c4ccccc34)n2)cc1,762.37
1149,COc1ccc(/C=C/c2cc3c(c(=O)n(C)c(=O)n3C)n2C)cc1,762.5
1150,O=c1c(/C=N/c2ccc(F)cc2O)coc2ccc(Br)cc12,764.0
1151,CN(C)c1ccc(/C=C2\Cc3cc(O)ccc3C2=O)cc1,768.0
1152,Cc1cccc(C)c1NC(=S)N/N=C/c1ccc(-n2nc3c(c2-c2ccccc2)N(C)S(=O)(=O)c2ccccc2-3)cc1,770.0
1153,CCC(CC)=NNc1nc(-c2cccc(OC)c2)cs1,771.82
1154,O=c1[nH]c(SCc2ccc(Br)cc2)nc2ccccc12,779.0
1155,O=C(/C=C/c1ccc(N2CCCCC2)cc1)c1ccc(OC(=O)N2CCCC2)cc1O,780.0
1156,O=c1ccc2ccc(OCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,780.0
1157,Cn1c(=O)c2c(nc([S+]([O-])CCc3ccc(Cl)cc3)n2C)n(C)c1=O,781.0
1158,N#Cc1ccc(OCc2ccccc2)cc1,785.0
1159,Fc1ccc(-c2csc(N/N=C/c3ccccc3)n2)cc1,790.0
1160,COc1cccc(C(=O)/C=C/c2ccccc2)c1,793.0
1161,COc1cccc(-c2csc(N/N=C/c3c[nH]c4ccccc34)n2)c1,799.69
1162,O=C(Nc1ccc(O)cc1)c1cc2ccccc2oc1=O,800.0
1163,CCCN1C(=O)/C(=C\c2ccncc2)SC1=S,800.0
1164,O=C(/C=C/c1ccc(F)c(Br)c1)c1ccc[nH]1,803.0
1165,CCN(C)c1ccc(/C=C2\Oc3cc(O)cc(O)c3C2=O)cc1,808.0
1166,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(F)cc3)cs2)C1,810.0
1167,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccccc3)cs2)C1,810.0
1168,Cc1ccc(O)c(/N=C/c2coc3ccc(C)cc3c2=O)c1,816.0
1169,COc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,820.0
1170,Cc1ccc(-c2cc3cc(C#N)c(C#N)cc3n2O)cc1,821.0
1171,CCN(CC)CCOc1cccc(/C=C2\COc3ccccc3C2=O)c1,824.0
1172,O=c1c(/C=N/c2cc(F)ccc2O)coc2ccc(Br)cc12,825.0
1173,Cn1c(=O)c2c(nc(COc3ccc(F)cc3)n2C)n(C)c1=O,825.0
1174,O=C(/C=C/c1ccc(C(F)(F)F)cc1)c1ccc[nH]1,830.0
1175,CC(C)=CCOc1ccc(C2=NN(C(N)=S)C(c3ccc(Cl)cc3)C2)c(O)c1,831.76
1176,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,832.0
1177,CN1N=C(c2ccccc2)CC1c1cccc(Cl)c1,840.0
1178,O=c1oc2cc(/N=C/c3ccccc3O)ccc2c2c1CCCC2,841.0
1179,C#CCN(C)CC(=C)c1ccc(CNc2ccccc2)cc1,850.0
1180,C#CCNCCOc1ccc2ccc(=O)oc2c1,852.0
1181,COc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1OC,860.0
1182,N#Cc1c(F)c(F)c(NC(=O)c2cc3ccccc3oc2=O)c(F)c1F,860.0
1183,O=C(/C=C/C=C/c1ccc(Cl)cc1)c1ccccc1O,860.46
1184,COc1ccc(CSc2ccc(C#N)cc2)cc1,861.0
1185,C[C@H](Cc1ccc(OCc2ccc(Cl)cc2)cc1)N(C)CC(=O)O,864.0
1186,C[C@H](Cc1ccc(OCc2cccc(F)c2)cc1)N(C)CC(=O)O,869.0
1187,CCC/C(C)=N/Nc1nc(-c2cccc(OC)c2)cs1,871.47
1188,Nc1ccc(/C=C2\COc3ccccc3C2=O)cc1,879.18
1189,CCN(CCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1OC,880.0
1190,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)c1ccccn1,880.0
1191,CN(CCCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1)Cc1ccccc1,880.0
1192,Cc1ccc2oc(-c3ccccc3)cc2c1,880.0
1193,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc([N+](=O)[O-])s3)cc2)nc2ccccc21,881.0
1194,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc2[nH]ncc2c1,882.0
1195,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)C)c(O)c1)CO2,882.0
1196,N#Cc1ccc(SC2CCCC2)cc1C#N,887.0
1197,Clc1ccc(-c2nc3ccc(N4CCCCC4)nc3o2)cc1,889.5
1198,CCc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,890.0
1199,CC(=O)c1cccc(OCc2cccc(C)c2)c1,893.0
1200,C[C@H](Cc1ccc(OCc2ccccc2)cc1)N(C)CC(=O)O,894.0
1201,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1N(C)C,900.0
1202,Cc1ccc2oc(=O)c(-c3cccc(OCCCN(C)C)c3)cc2c1,904.6
1203,O=C(Nc1ccccc1Cc1ccccc1)c1cc2ccccc2oc1=O,910.0
1204,C[C@H](Cc1ccc(OCc2cc(F)cc(F)c2)cc1)N(C)CC(=O)O,911.0
1205,Cc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,912.01
1206,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCN(C)CC3)c(O)c1)CO2,915.0
1207,Cc1ccc2occ(/C=N/c3ccc(Cl)cc3O)c(=O)c2c1,915.0
1208,CCOC1CC(c2ccccc2)=NN1c1ccc([N+](=O)[O-])cc1,921.0
1209,Cc1ccc(C(=O)Cc2cc3c(cc2[N+](=O)[O-])C(=O)NC3=O)cc1,923.0
1210,Cc1ccc(C(=O)/C=C/c2ccc(F)cc2)o1,924.0
1211,NCc1ccc(OCc2cccc(F)c2)cc1,926.0
1212,N#Cc1cccc(Nc2ncc3c(n2)CCCC3=O)c1,927.0
1213,O=C(NC1CCCCC1)c1coc2ccccc2c1=O,930.0
1214,O=Cc1cccc(OCc2ccc(F)cc2)c1,930.0
1215,Clc1ccc(-c2csc(NN=C3CCCCCC3)n2)c(Cl)c1,933.25
1216,COc1ccc(OC(=O)/C=C/c2ccccc2Cl)cc1,937.0
1217,CC(=O)Oc1ccccc1-c1cc2cc(C)ccc2oc1=O,938.4
1218,Brc1ccc(OCCOc2ccc3c(c2)OCCO3)cc1,941.0
1219,N[C@]1(CCc2ccccc2)C[C@H]1c1ccccc1,941.0
1220,Cn1c(=O)c2c(nc(OCc3cccc(Br)c3)n2C)n(C)c1=O,941.0
1221,C/C(=N\Nc1nc(-c2ccccc2)cs1)c1cccnc1,944.0
1222,N#Cc1ccc(-c2csc(N/N=C\c3cccnc3)n2)cc1,946.62
1223,c1ccc(CCCOc2ccc3c(c2)OCCO3)cc1,947.0
1224,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc([N+](=O)[O-])ccc2O)cc1,950.0
1225,CSc1ccc(C(=O)/C=C/c2cccc3c2OCO3)cc1,950.0
1226,Cc1cccc2cc(-c3ccc(Br)cc3)oc12,950.0
1227,O=C1/C(=C/c2cccc(O)c2)Cc2cc(O)ccc21,966.0
1228,COc1cc(/C=C/C=C/C(=O)c2c(O)cccc2O)ccc1O,969.44
1229,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccccc1,978.0
1230,NC1CCC(N[C@H]2C[C@@H]2c2ccc(OCc3ccccc3)cc2)CC1,980.0
1231,O=C1NC(=O)c2cc(Sc3ccccc3)ccc21,986.0
1232,O=C(NCc1ccccc1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,990.0
1233,O=C1Cc2cc(OC(=O)c3cccc(Cl)c3)ccc2O1,990.0
1234,C/C(=N/Nc1nc(-c2ccc(C#N)cc2)cs1)c1ccccn1,995.94
1235,Cn1c(=O)c2c(cc(OCc3ccc4ccccc4c3)n2C)n(C)c1=O,1000.0
1236,Cn1c(=O)c2c(cc(-c3nc4ccc(Cl)cc4o3)n2C)n(C)c1=O,1000.0
1237,C#CCN(C)[C@H](C)Cc1ccc(NCc2cccc(OC)c2O)cc1,1000.0
1238,CCn1c(/C=C/c2ccc(Cl)cc2)cc2c1c(=O)n(C)c(=O)n2C,1000.0
1239,Cn1c(=O)c2c(cc(/C=C/c3ccc(S(C)(=O)=O)cc3)n2C)n(C)c1=O,1000.0
1240,CN(C)C(=O)c1ccc(SC/C(=C/F)CN)cc1,1000.0
1241,O=C(CCCc1cccc(Cl)c1)Nc1nc2ccccc2c(=O)s1,1000.0
1242,CCOC(=O)C1=Cc2cc([N+](=O)[O-])ccc2CC1=O,1000.0
1243,C#CCN(C)[C@H](C)Cc1ccc(NCc2ccc(OC)cc2O)cc1,1000.0
1244,CCn1c(=O)c2c(cc(C#Cc3ccc(Cl)cc3)n2C)n(CC)c1=O,1000.0
1245,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(N(C)C)ccc2O)cc1,1000.0
1246,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,1000.0
1247,Cn1c(=O)c2c(cc(/C=C/c3ccc4c(c3)OCO4)n2C)n(C)c1=O,1000.0
1248,CCOC(=O)C1=Cc2cc(Br)ccc2CC1=O,1000.0
1249,CS(=O)(=O)c1ccc(C(=O)/C=C/c2cccc3c2OCO3)cc1,1000.0
1250,CCOC(=O)C1=Cc2cc(C)ccc2CC1=O,1000.0
1251,Cc1cc(OC/C(=C\F)CN)ccc1C(=O)N(C)C,1000.0
1252,c1ccc2c(c1)OCC(C1=NCCN1)O2,1000.0
1253,CNC(=O)c1ccc(OC/C(=C/F)CN)cc1,1000.0
1254,CCOC(=O)c1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,1000.0
1255,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(F)ccc2O)cc1,1000.0
1256,CN(C)C(=O)c1ccc(OC/C(=C\F)CN)c(Br)c1,1000.0
1257,CCN(CC)C(=O)c1ccc(OC/C(=C/F)CN)cc1,1000.0
1258,CC(C)(C)NC(=O)c1ccc(OC/C(=C/F)CN)cc1,1000.0
1259,Cn1c(=O)c2c(cc(C#CCc3ccccc3)n2C)n(C)c1=O,1000.0
1260,NC/C(=C/F)COc1ccc(C(N)=O)cc1,1000.0
1261,CCNS(=O)(=O)c1ccc(OC/C(=C\F)CN)cc1,1000.0
1262,FC(F)(F)c1ccc(CN[C@H]2CC2c2ccccc2)cc1,1000.0
1263,CN(C)C(=O)c1ccc(OC/C(=C\F)CN)c(Cl)c1,1000.0
1264,CCOC(=O)C1=Cc2cc(Cl)ccc2CC1=O,1000.0
1265,CCn1c(=O)c2c(cc(/C=C/c3ccc(Cl)cc3)n2C)n(CC)c1=O,1000.0
1266,C[n+]1ccc2c3ccccc3n(CCCCCCCCCn3c4ccccc4c4cc[n+](C)cc43)c2c1,1000.0
1267,CCn1c(=O)c2c(cc(OCc3ccc(Cl)cc3)n2C)n(CC)c1=O,1000.0
